ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
11-1-68,,11,1,kɔ̀rɔ̀ŋ gɛ̌:,kɔ̀rɔ̀ŋ gɛ̌:,k ɔ ¹ r ɔ ¹ ŋ _ ɡ ɛː ¹⁵,,Heath2015,,
12-1-68,,12,1,sɛ́mɔ́,sɛ́mɔ́,s ɛ ⁵ m ɔ ⁵,,Heath2015,,
13-1-65,,13,1,kàŋ kǎ:,kàŋ kǎ:,k a ¹ ŋ _ k aː ¹⁵,,Heath2015,,
15-1-68,,15,1,tórⁿú,tórⁿú,t o ⁵ r̃ ∼ u ⁵,,Heath2015,,
16-1-67,,16,1,sɛ̀mɛ̀,sɛ̀mɛ̀,s ɛ ¹ m ɛ ¹,,Heath2015,,
17-1-67,,17,1,sèwⁿɛ́,sèwⁿɛ́,s e ¹ w̃ ∼ ɛ ⁵,,Heath2015,,
1-1-70,,1,1,póɡó póɡò,póɡó póɡò,p o ⁵ ɡ o ⁵ _ p o ⁵ ɡ o ¹,,Hantgan2016,,
3-1-68,,3,1,pùsù pàsá,pùsù pàsá,p u ¹ s u ¹ _ p a ¹ s a ⁵,,Heath2015,,
4-1-65,,4,1,pù:sù pà:sá,pù:sù pà:sá,p uː ¹ s u ¹ _ p aː ¹ s a ⁵,,Heath2015,,
5-1-67,,5,1,pùsù pùsú,pùsù pùsú,p u ¹ s u ¹ _ p u ¹ s u ⁵,,Heath2015,,
18-1-65,,18,1,wuucere,wuucere,w u u tʃ e r e,,Osborn1993,,
6-1-70,,6,1,pù:jú pà:jú,pù:jú pà:jú,p uː ¹ dʒ u ⁵ _ p aː ¹ dʒ u ⁵,,Heath2015,,
7-1-66,,7,1,pùjù pájù,pùjù pájù,p u ¹ dʒ u ¹ _ p a ⁵ dʒ u ¹,,Heath2015,,
8-1-67,,8,1,bú bùjû:,bú bùjû:,b u ⁵ _ b u ¹ dʒ uː ⁵¹,,Heath2015,,
9-1-70,,9,1,kɛ̀ndɛ̀,kɛ̀ndɛ̀,k ɛ ¹ n d ɛ ¹,,Heath2015,,
20-1-64,,20,1,pùgùjáⁿ pùgùjáⁿ,pùgùjáⁿ pùgùjáⁿ,p u ¹ ɡ u ¹ dʒ ã ⁵ ∼ _ p u ¹ ɡ u ¹ dʒ ã ⁵ ∼,,Heath2015,,
10-1-69,,10,1,pù:sù pà:sá,pù:sù pà:sá,p uː ¹ s u ¹ _ p aː ¹ s a ⁵,,Heath2015,,
21-1-62,,21,1,kùmpú,kùmpú,k u ¹ m p u ⁵,,Heath2005,,
22-1-62,,22,1,kùmbò,kùmbò,k u ¹ m b o ¹,,HeathSONG2015,,
11-1-69,,11,1,pùdù pá:dù,pùdù pá:dù,p u ¹ d u ¹ _ p aː ⁵ d u ¹,,Heath2015,,
12-1-69,,12,1,àl pús,àl pús,a ¹ l _ p u ⁵ s,,Heath2015,,
13-1-66,,13,1,pú:jù pá:jù,pú:jù pá:jù,p uː ⁵ dʒ u ¹ _ p aː ⁵ dʒ u ¹,,Heath2015,,
14-1-68,,14,1,kìndɛ̀ bùúdú bààdù,kìndɛ̀ bùúdú bààdù,k i ¹ n d ɛ ¹ _ b u ¹ u ⁵ d u ⁵ _ b aː ¹ d u ¹,,Heath2015,,
15-1-69,,15,1,kùpà:ⁿ sú,kùpà:ⁿ sú,k u ¹ p ãː ¹ ∼ _ s u ⁵,,Heath2015,,
16-1-68,,16,1,pú:zù pá:zù,pú:zù pá:zù,p uː ⁵ z u ¹ _ p aː ⁵ z u ¹,,Heath2015,,
17-1-68,,17,1,bǔ:jù bà:jù,bǔ:jù bà:jù,b uː ¹⁵ dʒ u ¹ _ b aː ¹ dʒ u ¹,,Heath2015,,
2-1-52,,2,1,kàbá,kàbá,k a ¹ b a ⁵,,Dumestre2011,,
1-1-71,,1,1,bìrɔ̀ ndɔ́ⁿ,bìrɔ̀ ndɔ́ⁿ,b i ¹ r ɔ ¹ _ n d ɔ̃ ⁵ ∼,,Hantgan2016,,
3-1-69,,3,1,bàrà ɛ̀mbɛ̌y,bàrà ɛ̀mbɛ̌y,b a ¹ r a ¹ _ ɛ ¹ m b ɛ ¹⁵ j,,Heath2015,,
4-1-66,,4,1,bàr měyⁿ,bàr měyⁿ,b a ¹ r m e ¹⁵ j ∼,,Heath2015,,
5-1-68,,5,1,dílímà,dílímà,d i ⁵ l i ⁵ m a ¹,,Heath2015,,
18-1-66,,18,1,mbamm baari,mbamm baari,m b a m m _ b a a r i,,Osborn1993,,
6-1-71,,6,1,pòrò: ɲú:,pòrò: ɲú:,p o ¹ r oː ¹ _ ɲ uː ⁵,,Heath2015,,
19-1-56,,19,1,kèndè,kèndè,k e ¹ n d e ¹,,Heath2016jenaama,,
7-1-67,,7,1,ɛ̀mbɛ̀ dúlúmá,ɛ̀mbɛ̀ dúlúmá,ɛ ¹ m b ɛ ¹ _ d u ⁵ l u ⁵ m a ⁵,,Heath2015,,
8-1-68,,8,1,mà dèmbáŋgó,mà dèmbáŋgó,m a ¹ _ d e ¹ m b a ⁵ ŋ ɡ o ⁵,,Heath2015,,
9-1-71,,9,1,jàrⁿà mbɛ́,jàrⁿà mbɛ́,dʒ a ¹ r̃ ∼ a ¹ _ m b ɛ ⁵,,Heath2015,,
20-1-65,,20,1,dàlmà yògó,dàlmà yògó,d a ¹ l m a ¹ _ j o ¹ ɡ o ⁵,,Heath2015,,
10-1-70,,10,1,bàrà ɛ̀:mbɛ́,bàrà ɛ̀:mbɛ́,b a ¹ r a ¹ _ ɛː ¹ m b ɛ ⁵,,Heath2015,,
22-1-63,,22,1,kòtkòlò,kòtkòlò,k o ¹ t k o ¹ l o ¹,,HeathSONG2015,,
21-1-63,,21,1,màlàŋ hàmbó,màlàŋ hàmbó,m a ¹ l a ¹ ŋ _ h a ¹ m b o ⁵,,Heath2005,,
11-1-70,,11,1,sàrⁿà ɛ̀mbɛ́,sàrⁿà ɛ̀mbɛ́,s a ¹ r̃ ∼ a ¹ + ɛ ¹ m b ɛ ⁵,,Heath2015,,
12-1-70,,12,1,dùmà+yò:gé,dùmà+yò:gé,d u ¹ m a ¹ _ j oː ¹ ɡ e ⁵,,Heath2015,,
13-1-67,,13,1,màɲɛ̀rⁿ ɛ̀má,màɲɛ̀rⁿ ɛ̀má,m a ¹ ɲ ɛ ¹ r̃ ∼ _ ɛ ¹ m a ⁵,,Heath2015,,
14-1-69,,14,1,sànà ɛ̀mmɛ́,sànà ɛ̀mmɛ́,s a ¹ n a ¹ _ ɛ ¹ m m ɛ ⁵,,Heath2015,,
15-1-70,,15,1,tɔ̀rⁿí yⁿàrⁿà,tɔ̀rⁿí yⁿàrⁿà,t ɔ ¹ r̃ ∼ i ⁵ _ j ∼ a ¹ r̃ ∼ a ¹,,Heath2015,,
16-1-69,,16,1,sànà ɛ̀mɛ̀,sànà ɛ̀mɛ̀,s a ¹ n a ¹ _ ɛ ¹ m ɛ ¹,,Heath2015,,
17-1-69,,17,1,sàrⁿà ɛ̀mɛ́,sàrⁿà ɛ̀mɛ́,s a ¹ r̃ ∼ a ¹ _ ɛ ¹ m ɛ ⁵,,Heath2015,,
2-1-53,,2,1,cɛ̀,cɛ̀,tʃ ɛ ¹,,Dumestre2011,,
1-1-72,,1,1,ɡùwⁿɔ̀,ɡùwⁿɔ̀,ɡ u ¹ w̃ ∼ ɔ ¹,,Hantgan2016,,
3-1-70,,3,1,árⁿà-m,árⁿà-m,a ⁵ r̃ ∼ a ¹ + m,,Heath2015,,
6-1-72,,6,1,ǎn,ǎn,a ¹⁵ n,,Heath2015,,
19-1-57,,19,1,kɛ̄ɛ̄gū,kɛ̄ɛ̄gū,k ɛ ³ ɛ ³ ɡ u ³,,Heath2016jenaama,,
7-1-68,,7,1,wálá,wálá,w a ⁵ l a ⁵,,Heath2015,,
8-1-69,,8,1,ánè,ánè,a ⁵ n e ¹,,Heath2015,,
9-1-72,,9,1,árⁿâ,árⁿâ,a ⁵ r̃ ∼ a ⁵¹,,Heath2015,,
20-1-66,,20,1,wálá,wálá,w a ⁵ l a ⁵,,Heath2015,,
10-1-71,,10,1,ànú,ànú,a ¹ n u ⁵,,Heath2015,,
22-1-64,,22,1,hàr,hàr,h a ¹ r,,HeathSONG2015,,
11-1-71,,11,1,árⁿá,árⁿá,a ⁵ r̃ ∼ a ⁵,,Heath2015,,
12-1-71,,12,1,ndà-báná,ndà-báná,n d a ¹ + b a ⁵ n a ⁵,,Heath2015,,
13-1-68,,13,1,àrⁿá,àrⁿá,a ¹ r̃ ∼ a ⁵,,Heath2015,,
14-1-70,,14,1,ànná,ànná,a ¹ n n a ⁵,,Heath2015,,
15-1-71,,15,1,ànú,ànú,a ¹ n u ⁵,,Heath2015,,
16-1-70,,16,1,án,án,a ⁵ n,,Heath2015,,
17-1-70,,17,1,áynɛ́,áynɛ́,a ⁵ j n ɛ ⁵,,Heath2015,,
2-1-54,,2,1,dɔ́gɔ́,dɔ́gɔ́,d ɔ ⁵ ɡ ɔ ⁵,,Dumestre2011,,
1-1-73,,1,1,kúúⁿ,kúúⁿ,k ũː ⁵ ∼,,Hantgan2016,,
3-1-71,,3,1,ɛ́wá:,ɛ́wá:,ɛ ⁵ w aː ⁵,,Heath2015,,
4-1-67,,4,1,ɛ́wá:,ɛ́wá:,ɛ ⁵ w aː ⁵,,Heath2015,,
5-1-69,,5,1,ʔìbà,ʔìbà,ʔ i ¹ b a ¹,,Heath2015,,
18-1-67,,18,1,luumo,luumo,l u u m o,,Osborn1993,,
6-1-73,,6,1,ɛ́wɛ́,ɛ́wɛ́,ɛ ⁵ w ɛ ⁵,,Heath2015,,
19-1-58,,19,1,sībɛ̄ⁿ,sībɛ̄ⁿ,s i ³ b ɛ ³ ∼,,Heath2016jenaama,,
7-1-69,,7,1,íbá,íbá,i ⁵ b a ⁵,,Heath2015,,
8-1-70,,8,1,ébá-n,ébá-n,e ⁵ b a ⁵ + n,,Heath2015,,
9-1-73,,9,1,ɛ́wɛ́,ɛ́wɛ́,ɛ ⁵ w ɛ ⁵,,Heath2015,,
20-1-67,,20,1,ébá,ébá,e ⁵ b a ⁵,,Heath2015,,
10-1-72,,10,1,ɛ́wɛ́,ɛ́wɛ́,ɛ ⁵ w ɛ ⁵,,Heath2015,,
21-1-64,,21,1,hɛ́bú,hɛ́bú,h ɛ ⁵ b u ⁵,,Heath2005,,
22-1-65,,22,1,hébó,hébó,h e ⁵ b o ⁵,,HeathSONG2015,,
11-1-72,,11,1,ɛ́bɛ́,ɛ́bɛ́,ɛ ⁵ b ɛ ⁵,,Heath2015,,
12-1-72,,12,1,èwà,èwà,e ¹ w a ¹,,Heath2015,,
13-1-69,,13,1,ɛ́wɛ́,ɛ́wɛ́,ɛ ⁵ w ɛ ⁵,,Heath2015,,
14-1-71,,14,1,íbɛ́,íbɛ́,i ⁵ b ɛ ⁵,,Heath2015,,
15-1-72,,15,1,lú:mà,lú:mà,l uː ⁵ m a ¹,,Heath2015,,
16-1-71,,16,1,ɛ́bà,ɛ́bà,ɛ ⁵ b a ¹,,Heath2015,,
17-1-71,,17,1,íbɛ́,íbɛ́,i ⁵ b ɛ ⁵,,Heath2015,,
2-1-55,,2,1,sɛ́mɛ́,sɛ́mɛ́,s ɛ ⁵ m ɛ ⁵,,Dumestre2011,,
1-1-74,,1,1,dòndì,dòndì,d o ¹ n d i ¹,,Hantgan2016,,
3-1-72,,3,1,nɔ̀:nî:,nɔ̀:nî:,n ɔː ¹ n iː ⁵¹,,Heath2015,,
4-1-68,,4,1,bú:sǎ-m,bú:sǎ-m,b uː ⁵ s a ¹⁵ + m,,Heath2015,,
5-1-70,,5,1,búgè,búgè,b u ⁵ ɡ e ¹,,Heath2015,,
18-1-68,,18,1,mbuso,mbuso,m b u s o,,Osborn1993,,
6-1-74,,6,1,búsâm,búsâm,b u ⁵ s a ⁵¹ m,,Heath2015,,
19-1-59,,19,1,dòndì,dòndì,d o ¹ n d i ¹,,Heath2016jenaama,,
7-1-70,,7,1,bùzé,bùzé,b u ¹ z e ⁵,,Heath2015,,
8-1-71,,8,1,nòndî:,nòndî:,n o ¹ n d iː ⁵¹,,Heath2015,,
9-1-74,,9,1,nɔ̀ndí,nɔ̀ndí,n ɔ ¹ n d i ⁵,,Heath2015,,
20-1-68,,20,1,nù:,nù:,n uː ¹,,Heath2015,,
10-1-73,,10,1,búsâm,búsâm,b u ⁵ s a ⁵¹ m,,Heath2015,,
22-1-66,,22,1,lòndò,lòndò,l o ¹ n d o ¹,,HeathSONG2015,,
21-1-65,,21,1,lòndí,lòndí,l o ¹ n d i ⁵,,Heath2005,,
11-1-73,,11,1,nɔ́:,nɔ́:,n ɔː,,Heath2015,,
12-1-73,,12,1,nó:ndí,nó:ndí,n oː ⁵ n d i ⁵,,Heath2015,,
13-1-70,,13,1,sìyè-iⁿ bɔ́:nɔ́,sìyè-iⁿ bɔ́:nɔ́,s i ¹ j e ¹ + ĩ _ b ɔː n ɔ ⁵,,Heath2015,,
14-1-72,,14,1,bɔ́ndú,bɔ́ndú,b ɔ ⁵ n d u ⁵,,Heath2015,,
15-1-73,,15,1,síwó,síwó,s i ⁵ w o ⁵,,Heath2015,,
16-1-72,,16,1,bɔ̀ndú-m,bɔ̀ndú-m,b ɔ ¹ n d u ⁵ + m,,Heath2015,,
17-1-72,,17,1,bɔ́nɔ̀,bɔ́nɔ̀,b ɔ ⁵ n ɔ ¹,,Heath2015,,
2-1-56,,2,1,dɛ̀bɛ́ⁿ,dɛ̀bɛ́ⁿ,d ɛ ¹ b ɛ ⁵ ∼,,Dumestre2011,,
1-1-75,,1,1,kɛ̀ɡɛ̀rɛ̀,kɛ̀ɡɛ̀rɛ̀,k ɛ ¹ ɡ ɛ ¹ r ɛ ¹,,Hantgan2016,,
3-1-73,,3,1,kàrá,kàrá,k a ¹ r a ⁵,,Heath2015,,
4-1-69,,4,1,kàrá,kàrá,k a ¹ r a ⁵,,Heath2015,,
5-1-71,,5,1,bí:ŋgè,bí:ŋgè,b iː ⁵ + ŋ ɡ e ¹,,Heath2015,,
18-1-69,,18,1,daago,daago,d a a ɡ o,,Osborn1993,,
6-1-75,,6,1,kàrá,kàrá,k a ¹ r a ⁵,,Heath2015,,
19-1-60,,19,1,tàⁿ,tàⁿ,t ã ¹ ∼,,Heath2016jenaama,,
7-1-71,,7,1,kágà,kágà,k a ⁵ ɡ a ¹,,Heath2015,,
8-1-72,,8,1,ká:bú,ká:bú,k aː ⁵ b u ⁵,,Heath2015,,
9-1-75,,9,1,kágá,kágá,k a ⁵ ɡ a ⁵,,Heath2015,,
20-1-69,,20,1,bí:ŋgò,bí:ŋgò,b iː ⁵ ŋ ɡ o ¹,,Heath2015,,
10-1-74,,10,1,sùgɔ́,sùgɔ́,s u ¹ ɡ ɔ ⁵,,Heath2015,,
22-1-67,,22,1,tèŋgèrò,tèŋgèrò,t e ¹ ŋ ɡ e ¹ r o ¹,,HeathSONG2015,,
21-1-66,,21,1,tèŋgírì,tèŋgírì,t e ¹ ŋ ɡ i ⁵ r i ¹,,Heath2005,,
11-1-74,,11,1,nìŋgé,nìŋgé,n i ¹ + ŋ ɡ e ⁵,,Heath2015,,
12-1-74,,12,1,bí:ŋgó,bí:ŋgó,b iː ⁵ ŋ ɡ o ⁵,,Heath2015,,
13-1-71,,13,1,sùgɔ́,sùgɔ́,s u ¹ ɡ ɔ ⁵,,Heath2015,,
14-1-73,,14,1,ǹjó,ǹjó,n ¹ dʒ o ⁵,,Heath2015,,
15-1-74,,15,1,kàrá,kàrá,k a ¹ r a ⁵,,Heath2015,,
16-1-73,,16,1,nìŋ,nìŋ,n i ¹ ŋ,,Heath2015,,
17-1-73,,17,1,sùgɔ́,sùgɔ́,s u ¹ ɡ ɔ ⁵,,Heath2015,,
2-1-57,,2,1,fàná,fàná,f a ¹ n a ⁵,,Dumestre2011,,
1-1-76,,1,1,pɔ̀wⁿ,pɔ̀wⁿ,p ɔ ¹ w̃ ∼,,Hantgan2016,,
3-1-74,,3,1,ɲɛ̌yⁿ,ɲɛ̌yⁿ,ɲ ɛ ¹⁵ j ∼,,Heath2015,,
4-1-70,,4,1,ɲɛ̌yⁿ,ɲɛ̌yⁿ,ɲ ɛ ¹⁵ j ∼,,Heath2015,,
5-1-72,,5,1,pánáŋgè,pánáŋgè,p a ⁵ n a ⁵ + ŋ ɡ e ¹,,Heath2015,,
18-1-70,,18,1,tunngu,tunngu,t u n n ɡ u,,Osborn1993,,
6-1-76,,6,1,ɲǎ:,ɲǎ:,ɲ aː ¹⁵,,Heath2015,,
19-1-61,,19,1,kùw,kùw,k u ¹ w,,Heath2016jenaama,,
7-1-72,,7,1,ɲâ:,ɲâ:,ɲ aː ⁵¹,,Heath2015,,
8-1-73,,8,1,mànâ:,mànâ:,m a ¹ n aː ⁵¹,,Heath2015,,
9-1-76,,9,1,ɲǎ:,ɲǎ:,ɲ aː ¹⁵,,Heath2015,,
20-1-70,,20,1,ɲà:,ɲà:,ɲ aː ¹,,Heath2015,,
10-1-75,,10,1,já:,já:,dʒ aː ⁵,,Heath2015,,
22-1-68,,22,1,hàwrò,hàwrò,h a ¹ w r o ¹,,HeathSONG2015,,
11-1-75,,11,1,zá,zá,z a ⁵,,Heath2015,,
12-1-75,,12,1,ɲà:ŋgè,ɲà:ŋgè,ɲ aː ¹ ŋ ɡ e ¹,,Heath2015,,
14-1-74,,14,1,jáá,jáá,dʒ aː ⁵,,Heath2015,,
15-1-75,,15,1,lɛ́,lɛ́,l ɛ ⁵,,Heath2015,,
16-1-74,,16,1,zá,zá,z a ⁵,,Heath2015,,
17-1-74,,17,1,jâ:,jâ:,dʒ aː ⁵¹,,Heath2015,,
2-1-58,,2,1,sogo,sogo,s o ɡ o,,Dumestre2011,,
1-1-77,,1,1,ŋàwⁿ,ŋàwⁿ,ŋ a ¹ w̃ ∼,,Hantgan2016,,
3-1-75,,3,1,nàmâ:,nàmâ:,n a ¹ m aː ⁵¹,,Heath2015,,
4-1-71,,4,1,nàwⁿâ:,nàwⁿâ:,n a ¹ w̃ ∼ aː ⁵¹,,Heath2015,,
5-1-73,,5,1,námà,námà,n a ⁵ m a ¹,,Heath2015,,
18-1-71,,18,1,teew,teew,t e e w,,Osborn1993,,
6-1-77,,6,1,nɔ̀wⁿɔ́,nɔ̀wⁿɔ́,n ɔ ¹ w̃ ∼ ɔ ⁵,,Heath2015,,
19-1-62,,19,1,tō,tō,t o ³,,Heath2016jenaama,,
7-1-73,,7,1,námà,námà,n a ⁵ m a ¹,,Heath2015,,
8-1-74,,8,1,nàmâ:,nàmâ:,n a ¹ m aː ⁵¹,,Heath2015,,
9-1-77,,9,1,nàmâ,nàmâ,n a ¹ m a ⁵¹,,Heath2015,,
20-1-71,,20,1,nàmà,nàmà,n a ¹ m a ¹,,Heath2015,,
10-1-76,,10,1,nàwⁿá,nàwⁿá,n a ¹ w̃ ∼ a ⁵,,Heath2015,,
21-1-67,,21,1,hâm,hâm,h a ⁵¹ m,,Heath2005,,
22-1-69,,22,1,hámó,hámó,h a ⁵ m o ⁵,,HeathSONG2015,,
11-1-76,,11,1,nàmá,nàmá,n a ¹ m a ⁵,,Heath2015,,
12-1-76,,12,1,námá,námá,n a ⁵ m a ⁵,,Heath2015,,
13-1-72,,13,1,nɔ̀wⁿɔ́,nɔ̀wⁿɔ́,n ɔ ¹ w̃ ∼ ɔ ⁵,,Heath2015,,
14-1-75,,14,1,nàmá,nàmá,n a ¹ m a ⁵,,Heath2015,,
15-1-76,,15,1,nàwⁿá,nàwⁿá,n a ¹ w̃ ∼ a ⁵,,Heath2015,,
16-1-75,,16,1,nàmà,nàmà,n a ¹ m a ¹,,Heath2015,,
17-1-75,,17,1,nàwⁿá,nàwⁿá,n a ¹ w̃ ∼ a ⁵,,Heath2015,,
2-1-59,,2,1,fúrá,fúrá,f u ⁵ r a ⁵,,Dumestre2011,,
1-1-78,,1,1,bùrⁿà,bùrⁿà,b u ¹ r̃ ∼ a ¹,,Hantgan2016,,
3-1-76,,3,1,àyâ:,àyâ:,a ¹ j aː ⁵¹,,Heath2015,,
4-1-72,,4,1,àyâ:,àyâ:,a ¹ j aː ⁵¹,,Heath2015,,
5-1-74,,5,1,tílíŋgè,tílíŋgè,t i ⁵ l i ⁵ + ŋ ɡ e ¹,,Heath2015,,
18-1-72,,18,1,lekki,lekki,l e k k i,,Osborn1993,,
19-1-63,,19,1,jūgū,jūgū,dʒ u ³ ɡ u ³,,Heath2016jenaama,,
7-1-74,,7,1,jóŋgù,jóŋgù,dʒ o ⁵ ŋ ɡ u ¹,,Heath2015,,
8-1-75,,8,1,dágù:,dágù:,d a ⁵ ɡ uː ¹,,Heath2015,,
9-1-78,,9,1,ó:,ó:,oː ⁵,,Heath2015,,
20-1-72,,20,1,ílé:-ŋgé,ílé:-ŋgé,i ⁵ l eː ⁵ + ŋ ɡ e ⁵,,Heath2015,,
10-1-77,,10,1,lǒy,lǒy,l o ¹⁵ j,,Heath2015,,
11-1-77,,11,1,óé,óé,o ⁵ e ⁵,,Heath2015,,
13-1-73,,13,1,lǒ,lǒ,l o ¹⁵,,Heath2015,,
14-1-76,,14,1,nǒw,nǒw,n o ¹⁵ w,,Heath2015,,
15-1-77,,15,1,àyⁿá,àyⁿá,a ¹ j ∼ a ⁵,,Heath2015,,
16-1-76,,16,1,ɔ́yⁿ,ɔ́yⁿ,ɔ ⁵ j ∼,,Heath2015,,
17-1-76,,17,1,lǒ:,lǒ:,l oː ¹⁵,,Heath2015,,
1-1-79,,1,1,níyɛ́,níyɛ́,n i ⁵ j ɛ ⁵,,Hantgan2016,,
3-1-77,,3,1,ɛ́mmɛ̀yⁿ,ɛ́mmɛ̀yⁿ,ɛ ⁵ m m ɛ ¹ j ∼,,Heath2015,,
4-1-73,,4,1,ɛ́wⁿɛ̀yⁿ,ɛ́wⁿɛ̀yⁿ,ɛ ⁵ w̃ ∼ ɛ ¹ j ∼,,Heath2015,,
5-1-75,,5,1,ʔɛ̀mɛ̀-ŋgè,ʔɛ̀mɛ̀-ŋgè,ʔ ɛ ¹ m ɛ ¹ + ŋ ɡ e ¹,,Heath2015,,
18-1-73,,18,1,kosam,kosam,k o s a m,,Osborn1993,,
6-1-78,,6,1,ɛ̂m,ɛ̂m,ɛ ¹⁵ m,,Heath2015,,
19-1-64,,19,1,sɔ̄gɔ̄,sɔ̄gɔ̄,s ɔ ³ ɡ ɔ ³,,Heath2016jenaama,,
7-1-75,,7,1,ɛ́mɛ́,ɛ́mɛ́,ɛ ⁵ m ɛ ⁵,,Heath2015,,
8-1-76,,8,1,ɛ́mɛ̀:,ɛ́mɛ̀:,ɛ ⁵ m ɛː ¹,,Heath2015,,
9-1-79,,9,1,ɛ́mɛ̂,ɛ́mɛ̂,ɛ ⁵ m ɛ ¹⁵,,Heath2015,,
20-1-73,,20,1,ɛ́mɛ́:-ŋgé,ɛ́mɛ́:-ŋgé,ɛ ⁵ m ɛː ⁵ + ŋ ɡ e ⁵,,Heath2015,,
10-1-78,,10,1,ɛ̂m,ɛ̂m,ɛ ¹⁵ m,,Heath2015,,
21-1-68,,21,1,wà:,wà:,w aː ¹,,Heath2005,,
22-1-70,,22,1,wà:,wà:,w aː ¹,,HeathSONG2015,,
11-1-78,,11,1,ɛ́mnɛ́,ɛ́mnɛ́,ɛ ⁵ m n ɛ ⁵,,Heath2015,,
12-1-77,,12,1,ɛ̀mɛ̀-ŋgè,ɛ̀mɛ̀-ŋgè,ɛ ¹ m ɛ ¹ + ŋ ɡ e ¹,,Heath2015,,
13-1-74,,13,1,írí,írí,i ⁵ r i ⁵,,Heath2015,,
14-1-77,,14,1,ém,ém,e ⁵ m,,Heath2015,,
15-1-78,,15,1,ɛ̂m,ɛ̂m,ɛ ¹⁵ m,,Heath2015,,
